timestamp,event_id,source_ip,dest_ip,process_name,event_type,action,device_id,username,mitre_technique,alert_level
2026-07-09T03:15:42.881813,EV-BD9DB4E1,10.240.90.126,192.168.245.114,lsass.exe,Network Connection,Allowed,DEV-9EF2DC,EMP-8329,None,Informational
2026-07-06T13:13:42.881813,EV-0857CE92,10.240.188.98,192.168.207.22,chrome.exe,Privilege Escalation,Allowed,DEV-EFC654,EMP-2297,None,Informational
2026-07-07T11:09:42.881813,EV-6D8F5051,10.240.60.137,192.168.4.95,sqlservr.exe,File Read,Allowed,DEV-0DE6DA,EMP-3688,None,Informational
2026-07-07T01:07:42.881813,EV-002C49CE,10.240.104.174,192.168.241.52,wsmprovhost.exe,Privilege Escalation,Allowed,DEV-B691A6,EMP-3082,None,Informational
2026-07-05T10:58:42.881813,EV-A57BBAF6,10.240.128.141,192.168.235.128,sqlservr.exe,File Write,Allowed,DEV-987EC1,EMP-5483,None,Informational
2026-07-09T00:54:42.881813,EV-0D383DDB,10.240.65.161,192.168.241.167,svchost.exe,Process Creation,Allowed,DEV-FE1D98,EMP-9448,None,Informational
2026-07-07T15:12:42.881813,EV-D75B9FB9,10.240.86.112,192.168.227.245,cmd.exe,File Write,Allowed,DEV-C9B83E,EMP-3168,None,Informational
2026-07-08T23:56:42.881813,EV-30C57105,10.240.32.71,192.168.33.251,lsass.exe,Network Connection,Allowed,DEV-6A5C31,EMP-8837,None,Informational
2026-07-05T23:29:42.881813,EV-FC091416,10.240.242.57,192.168.231.153,sqlservr.exe,Privilege Escalation,Allowed,DEV-9FF12F,EMP-6768,None,Informational
2026-07-08T04:58:42.881813,EV-F2684B49,10.240.12.13,192.168.198.183,svchost.exe,File Write,Allowed,DEV-64BAB7,EMP-7010,None,Informational
2026-07-10T00:14:42.881813,EV-C7C50C46,10.240.175.192,192.168.10.249,lsass.exe,File Read,Allowed,DEV-C87551,EMP-3372,None,Informational
2026-07-05T06:12:42.881813,EV-D8B5EFB0,10.240.60.209,192.168.197.230,cmd.exe,Registry Modify,Allowed,DEV-06AE4B,EMP-9942,None,Informational
2026-07-09T17:00:42.881813,EV-6F5E6E34,10.240.63.96,192.168.160.240,lsass.exe,Privilege Escalation,Allowed,DEV-DA8863,EMP-6502,None,Informational
2026-07-08T00:54:42.881813,EV-CC88E255,10.240.109.77,192.168.202.230,wsmprovhost.exe,File Write,Blocked,DEV-ABCA15,EMP-5799,T1021.006 (Remote Services: Windows Remote Management),Critical
2026-07-08T03:50:42.881813,EV-282A8ED2,10.240.236.42,192.168.144.106,svchost.exe,File Write,Allowed,DEV-CE65DC,EMP-6852,None,Informational
2026-07-08T23:59:42.881813,EV-2C739032,10.240.91.229,192.168.118.129,wsmprovhost.exe,Registry Modify,Allowed,DEV-63B750,EMP-9175,None,Informational
2026-07-05T10:43:42.881813,EV-E9675591,10.240.28.240,192.168.165.88,chrome.exe,Registry Modify,Allowed,DEV-E60F9C,EMP-7591,None,Informational
2026-07-09T04:19:42.881813,EV-0D807C71,10.240.167.246,192.168.12.249,cmd.exe,Process Creation,Allowed,DEV-38677F,EMP-9569,None,Informational
2026-07-05T13:18:42.881813,EV-287237F2,10.240.213.35,192.168.56.174,cmd.exe,Network Connection,Allowed,DEV-70C1C7,EMP-7456,None,Informational
2026-07-10T14:35:42.881813,EV-B949738E,10.240.213.219,192.168.115.41,chrome.exe,Privilege Escalation,Allowed,DEV-EA385F,EMP-1265,None,Informational
2026-07-06T13:27:42.881813,EV-07BB0646,10.240.154.184,192.168.233.56,chrome.exe,Registry Modify,Allowed,DEV-DEE715,EMP-5392,None,Informational
2026-07-06T22:49:42.881813,EV-8615A4B3,10.240.48.160,192.168.238.98,cmd.exe,Privilege Escalation,Allowed,DEV-14575E,EMP-9451,None,Informational
2026-07-05T20:37:42.881813,EV-6295CD88,10.240.146.75,192.168.119.40,wsmprovhost.exe,Privilege Escalation,Allowed,DEV-CD094F,EMP-6240,None,Informational
2026-07-06T14:58:42.881813,EV-A0C44AD1,10.240.198.77,192.168.112.203,lsass.exe,Network Connection,Allowed,DEV-A6A17E,EMP-6111,None,Informational
2026-07-10T06:32:42.881813,EV-716EA978,10.240.231.244,192.168.40.122,sqlservr.exe,Privilege Escalation,Allowed,DEV-B87DF6,EMP-7031,None,Informational
2026-07-07T16:43:42.881813,EV-89395A11,10.240.126.183,192.168.11.54,wsmprovhost.exe,Process Creation,Allowed,DEV-0F9434,EMP-6357,None,Informational
2026-07-11T05:18:42.881813,EV-2345DC15,10.240.97.79,192.168.96.152,powershell.exe,File Read,Detected,DEV-210C62,EMP-3316,T1059.001 (Command and Scripting Interpreter: PowerShell),Medium
2026-07-05T13:27:42.881813,EV-5604B02D,10.240.112.186,192.168.114.114,chrome.exe,File Read,Allowed,DEV-062109,EMP-6778,None,Informational
2026-07-06T14:10:42.881813,EV-4F9EB166,10.240.7.197,192.168.115.161,powershell.exe,Process Creation,Allowed,DEV-507DAA,EMP-6603,None,Informational
2026-07-07T03:37:42.881813,EV-AFC6817F,10.240.17.30,192.168.194.39,svchost.exe,Privilege Escalation,Allowed,DEV-BCB1FE,EMP-7882,None,Informational
2026-07-11T11:15:42.881813,EV-6AA8F0E9,10.240.72.111,192.168.32.148,chrome.exe,File Read,Allowed,DEV-345F08,EMP-3106,None,Informational
2026-07-07T03:28:42.881813,EV-10040201,10.240.190.14,192.168.101.130,lsass.exe,Process Creation,Allowed,DEV-DC6953,EMP-3002,None,Informational
2026-07-10T02:41:42.881813,EV-32ADF53C,10.240.71.52,192.168.14.66,wsmprovhost.exe,File Read,Allowed,DEV-83B8FC,EMP-5570,None,Informational
2026-07-07T13:53:42.881813,EV-4030931F,10.240.211.143,192.168.229.198,powershell.exe,File Write,Allowed,DEV-7C5873,EMP-7835,None,Informational
2026-07-08T04:47:42.881813,EV-C62C1FD7,10.240.181.138,192.168.64.227,wsmprovhost.exe,Process Creation,Allowed,DEV-FAA844,EMP-3909,None,Informational
2026-07-11T02:11:42.881813,EV-9B077C53,10.240.197.92,192.168.191.133,powershell.exe,Network Connection,Allowed,DEV-B0C3B8,EMP-3707,None,Informational
2026-07-11T16:29:42.881813,EV-B904BB31,10.240.100.223,192.168.7.114,wsmprovhost.exe,Process Creation,Detected,DEV-9CBD6E,EMP-2092,T1021.006 (Remote Services: Windows Remote Management),High
2026-07-08T22:01:42.881813,EV-5E3719FB,10.240.83.104,192.168.103.163,wsmprovhost.exe,Process Creation,Allowed,DEV-F205B9,EMP-8385,None,Informational
2026-07-05T05:13:42.881813,EV-BBFB3F6F,10.240.201.107,192.168.66.190,powershell.exe,Registry Modify,Allowed,DEV-AD8EE6,EMP-3849,None,Informational
2026-07-06T17:46:42.881813,EV-ED99B19A,10.240.74.46,192.168.121.94,cmd.exe,Privilege Escalation,Allowed,DEV-529CA5,EMP-6426,None,Informational
2026-07-09T18:30:42.881813,EV-359C95C6,10.240.17.108,192.168.215.120,chrome.exe,File Read,Allowed,DEV-388F3E,EMP-4477,None,Informational
2026-07-05T15:12:42.881813,EV-2C2923EC,10.240.151.27,192.168.38.233,sqlservr.exe,Network Connection,Allowed,DEV-498B72,EMP-6029,None,Informational
2026-07-09T23:26:42.881813,EV-09AFB58B,10.240.69.88,192.168.104.93,chrome.exe,Privilege Escalation,Allowed,DEV-466251,EMP-6150,None,Informational
2026-07-07T08:11:42.881813,EV-E166B149,10.240.160.159,192.168.81.234,chrome.exe,File Read,Allowed,DEV-5ED8A5,EMP-9562,None,Informational
2026-07-07T18:51:42.881813,EV-06194EBD,10.240.46.6,192.168.31.191,chrome.exe,Process Creation,Allowed,DEV-61F661,EMP-9321,None,Informational
2026-07-11T17:24:42.881813,EV-19FE2990,10.240.71.108,192.168.114.232,chrome.exe,Registry Modify,Allowed,DEV-8D8E67,EMP-1793,None,Informational
2026-07-07T20:56:42.881813,EV-F206D1FD,10.240.34.6,192.168.76.154,wsmprovhost.exe,File Read,Allowed,DEV-21FC61,EMP-6681,None,Informational
2026-07-07T01:31:42.881813,EV-BAD1AAAE,10.240.118.222,192.168.116.160,sqlservr.exe,Privilege Escalation,Allowed,DEV-7F88D0,EMP-2086,None,Informational
2026-07-05T06:22:42.881813,EV-58FF12C2,10.240.84.146,192.168.84.133,lsass.exe,Process Creation,Allowed,DEV-B0EE7B,EMP-1852,None,Informational
2026-07-10T21:41:42.881813,EV-B84281CA,10.240.45.148,192.168.16.149,sqlservr.exe,Network Connection,Allowed,DEV-48E332,EMP-1243,None,Informational
2026-07-07T02:07:42.881813,EV-E65E5992,10.240.108.17,192.168.132.76,svchost.exe,Process Creation,Allowed,DEV-5F55CC,EMP-2865,None,Informational
2026-07-05T20:00:42.881813,EV-24164CD0,10.240.8.242,192.168.64.94,lsass.exe,Registry Modify,Allowed,DEV-24DD03,EMP-6049,None,Informational
2026-07-05T12:00:42.881813,EV-B41B509C,10.240.221.127,192.168.214.50,svchost.exe,File Write,Allowed,DEV-875D51,EMP-6474,None,Informational
2026-07-06T23:00:42.881813,EV-432BCCDD,10.240.222.79,192.168.137.225,chrome.exe,File Write,Allowed,DEV-4A6AFC,EMP-1924,None,Informational
2026-07-05T07:53:42.881813,EV-3A935342,10.240.116.139,192.168.133.216,wsmprovhost.exe,Registry Modify,Allowed,DEV-8CD585,EMP-2170,None,Informational
2026-07-10T01:46:42.881813,EV-6176F87F,10.240.202.28,192.168.142.182,powershell.exe,Registry Modify,Allowed,DEV-BF6AB3,EMP-4316,None,Informational
2026-07-07T23:03:42.881813,EV-F1213A80,10.240.60.89,192.168.12.173,lsass.exe,Network Connection,Allowed,DEV-A08E5E,EMP-4156,None,Informational
2026-07-10T20:08:42.881813,EV-1B4268C4,10.240.65.94,192.168.29.103,lsass.exe,Registry Modify,Detected,DEV-F47476,EMP-4558,T1003 (Credential Dumping),Medium
2026-07-09T06:42:42.881813,EV-4381DFBC,10.240.87.128,192.168.222.230,chrome.exe,Privilege Escalation,Allowed,DEV-BFBEFE,EMP-9628,None,Informational
2026-07-06T11:27:42.881813,EV-BA66BAFA,10.240.187.215,192.168.151.134,sqlservr.exe,Process Creation,Allowed,DEV-397FAB,EMP-5448,None,Informational
2026-07-08T00:53:42.881813,EV-DA4A193E,10.240.193.74,192.168.126.169,cmd.exe,File Read,Allowed,DEV-04998F,EMP-3868,None,Informational
2026-07-07T06:08:42.881813,EV-1143E5C7,10.240.123.51,192.168.79.37,cmd.exe,Process Creation,Allowed,DEV-DD9854,EMP-7358,None,Informational
2026-07-06T05:00:42.881813,EV-F71B8885,10.240.99.150,192.168.220.200,wsmprovhost.exe,Registry Modify,Allowed,DEV-C0A05C,EMP-2273,None,Informational
2026-07-07T13:24:42.881813,EV-268D602E,10.240.26.123,192.168.238.208,chrome.exe,File Read,Allowed,DEV-86B694,EMP-9180,None,Informational
2026-07-06T15:12:42.881813,EV-273F9B07,10.240.57.206,192.168.23.68,lsass.exe,Network Connection,Allowed,DEV-8DBECE,EMP-6354,None,Informational
2026-07-09T22:43:42.881813,EV-1BA697CB,10.240.89.243,192.168.142.207,powershell.exe,Registry Modify,Allowed,DEV-76125D,EMP-6596,None,Informational
2026-07-05T09:55:42.881813,EV-016E2DE5,10.240.16.108,192.168.161.209,powershell.exe,File Read,Allowed,DEV-DC4CFF,EMP-3906,None,Informational
2026-07-09T07:24:42.881813,EV-26B8F9BE,10.240.190.223,192.168.54.103,sqlservr.exe,Privilege Escalation,Allowed,DEV-4ECD9A,EMP-3113,None,Informational
2026-07-10T08:17:42.881813,EV-245CED5F,10.240.150.149,192.168.70.161,lsass.exe,Privilege Escalation,Allowed,DEV-F4BAED,EMP-3216,None,Informational
2026-07-05T07:59:42.881813,EV-30A12A5E,10.240.50.63,192.168.116.122,cmd.exe,File Read,Allowed,DEV-E4CCF2,EMP-7317,None,Informational
