timestamp,tx_id,source_acc,dest_acc,amount,channel,location,device_id,is_fraud,risk_score
2026-07-05T17:15:42.866243,TX-C3B9F1BC,ACC-998630,ACC-175562,96315.49,Internet Banking,Kolkata,DEV-0291F3,0,23.44
2026-07-11T17:05:42.866243,TX-55FDBDE4,ACC-693623,ACC-974276,738743.32,NEFT,London,DEV-6C46E5,0,24.07
2026-07-05T16:41:42.866243,TX-82CFA368,ACC-547541,ACC-117220,44036.5,RTGS,Mumbai,DEV-F602DC,0,7.27
2026-07-06T07:41:42.866243,TX-704FFFFF,ACC-720696,ACC-953185,378081.03,RTGS,New York,DEV-8973BA,0,26.62
2026-07-07T21:09:42.866243,TX-99C4CA2F,ACC-116719,ACC-812597,668319.65,NEFT,Pune,DEV-346C12,0,7.41
2026-07-09T01:49:42.866243,TX-F2BAC0CC,ACC-293031,ACC-997047,725218.66,IMPS,Pune,DEV-B870DE,0,29.23
2026-07-08T19:31:42.866243,TX-A05DC51C,ACC-203446,ACC-251629,229769.16,NEFT,New York,DEV-C6F3EA,0,7.77
2026-07-06T11:39:42.866243,TX-38A3ED54,ACC-145060,ACC-877891,380781.83,IMPS,London,DEV-2E94AD,0,28.11
2026-07-09T23:42:42.866243,TX-BDBCC79C,ACC-570672,ACC-843413,895933.82,IMPS,New York,DEV-38E803,1,94.25
2026-07-07T08:17:42.866243,TX-99111631,ACC-129212,ACC-370283,593795.72,Credit Card,Mumbai,DEV-D65FFA,0,8.26
2026-07-07T12:54:42.866243,TX-47A8246A,ACC-314529,ACC-883659,742083.36,IMPS,Singapore,DEV-BDA494,0,32.74
2026-07-08T15:53:42.866243,TX-522D208E,ACC-846216,ACC-580223,915034.66,ATM,Mumbai,DEV-AFB4CD,0,26.33
2026-07-10T18:38:42.866243,TX-3850A9AE,ACC-112308,ACC-446707,59998.73,Mobile Banking,London,DEV-F87C4C,0,11.12
2026-07-10T01:07:42.866243,TX-309106CD,ACC-848446,ACC-637800,514316.55,Internet Banking,Kolkata,DEV-F4AC6D,0,19.55
2026-07-08T05:40:42.866243,TX-E1A983B2,ACC-752444,ACC-955176,658426.9,Mobile Banking,London,DEV-18297A,0,18.16
2026-07-05T06:49:42.866243,TX-B49AFF49,ACC-870017,ACC-282888,404450.39,UPI,Kolkata,DEV-503FC3,0,31.44
2026-07-11T19:43:42.866243,TX-EDAB4EF9,ACC-883253,ACC-144659,162616.44,ATM,Hyderabad,DEV-6EF38B,0,24.55
2026-07-07T23:09:42.866243,TX-C8AD269D,ACC-995346,ACC-957909,111783.67,UPI,Pune,DEV-43321A,0,29.84
2026-07-10T19:10:42.866243,TX-3CC6C706,ACC-748995,ACC-710455,951338.55,RTGS,Bengaluru,DEV-1FF1B4,0,12.89
2026-07-07T11:46:42.866243,TX-619D2619,ACC-916310,ACC-243076,853423.13,Internet Banking,Mumbai,DEV-90EA48,0,14.82
2026-07-06T00:36:42.866243,TX-4708B3E1,ACC-449324,ACC-632733,620580.18,UPI,Pune,DEV-49BF74,0,33.33
2026-07-11T01:36:42.866243,TX-3572EB80,ACC-740244,ACC-151354,315269.97,UPI,Pune,DEV-D75570,0,29.73
2026-07-10T09:50:42.866243,TX-5C818BE1,ACC-170733,ACC-315195,574511.83,Internet Banking,Pune,DEV-BE8BDB,0,26.29
2026-07-06T23:32:42.866243,TX-1EBF253E,ACC-509547,ACC-367824,474198.32,Credit Card,London,DEV-2C3D81,0,34.95
2026-07-08T17:58:42.866243,TX-E8099D47,ACC-961824,ACC-990995,17947.38,NEFT,New York,DEV-546EA1,0,24.79
2026-07-06T18:36:42.866243,TX-5FE66CD8,ACC-710416,ACC-995790,240892.92,NEFT,New York,DEV-7FDD82,0,31.15
2026-07-09T23:41:42.866243,TX-407A363B,ACC-886421,ACC-593558,791951.0,ATM,Hyderabad,DEV-A08AE7,0,9.42
2026-07-05T15:58:42.866243,TX-4B4130C3,ACC-298980,ACC-809506,113711.58,RTGS,London,DEV-4018ED,0,22.9
2026-07-05T10:10:42.866243,TX-5D7B0060,ACC-979982,ACC-815487,970613.74,Credit Card,Pune,DEV-D1151D,0,20.09
2026-07-06T08:41:42.866243,TX-99FA222C,ACC-919817,ACC-566306,728586.28,NEFT,New York,DEV-E526DB,0,32.21
2026-07-08T06:35:42.866243,TX-FC78D628,ACC-361564,ACC-925106,789429.37,Credit Card,Pune,DEV-A94C0A,0,21.57
2026-07-07T14:19:42.866243,TX-246CD7AF,ACC-580881,ACC-226524,782829.84,IMPS,Bengaluru,DEV-A91A39,0,13.16
2026-07-10T13:52:42.866243,TX-BC39DE80,ACC-495934,ACC-932379,867533.77,RTGS,Delhi,DEV-CD0867,0,17.83
2026-07-11T03:42:42.866243,TX-EA353FD5,ACC-328039,ACC-515427,931486.68,IMPS,Mumbai,DEV-5F7472,0,76.41
2026-07-10T07:03:42.866243,TX-9A36E185,ACC-199036,ACC-623026,233345.36,ATM,Delhi,DEV-D32661,0,27.9
2026-07-11T12:40:42.866243,TX-07E0283A,ACC-924257,ACC-568496,192358.84,RTGS,Bengaluru,DEV-338C05,0,16.21
2026-07-11T13:18:42.866243,TX-12431FD4,ACC-768770,ACC-931224,741035.12,ATM,New York,DEV-6C186E,0,24.78
2026-07-07T00:58:42.866243,TX-74C59FF1,ACC-168651,ACC-718987,420279.77,ATM,Mumbai,DEV-E7CA67,0,13.94
2026-07-11T13:47:42.866243,TX-DA2E50C3,ACC-325241,ACC-514677,716779.27,RTGS,Bengaluru,DEV-FB9B7C,0,33.39
2026-07-06T18:57:42.866243,TX-BAEFB45B,ACC-267420,ACC-361301,478212.47,RTGS,Singapore,DEV-A98D80,0,11.37
2026-07-06T20:21:42.866243,TX-5F53958E,ACC-458982,ACC-582587,360857.17,IMPS,Mumbai,DEV-35F2E2,0,8.35
2026-07-06T14:57:42.866243,TX-E9C5AD21,ACC-108559,ACC-334801,897403.33,Internet Banking,Hyderabad,DEV-8A1A17,0,26.87
2026-07-07T14:03:42.866243,TX-ACEF6B92,ACC-728181,ACC-578873,486582.53,IMPS,Singapore,DEV-E50CDE,0,10.09
2026-07-08T21:45:42.866243,TX-24275347,ACC-634341,ACC-208021,798236.39,Internet Banking,Delhi,DEV-38A828,0,25.29
2026-07-11T08:28:42.866243,TX-32A8854A,ACC-684857,ACC-301048,191261.56,RTGS,London,DEV-3370CD,0,19.52
2026-07-10T22:23:42.866243,TX-B63D2E6C,ACC-635257,ACC-891216,987971.87,UPI,Pune,DEV-47A3BF,0,14.32
2026-07-10T06:18:42.866243,TX-1B9F96DD,ACC-989997,ACC-732549,296879.08,Credit Card,New York,DEV-5575F8,0,20.88
2026-07-11T17:59:42.866243,TX-CDE8B4FA,ACC-705147,ACC-804603,556075.88,UPI,London,DEV-809A23,0,32.67
2026-07-07T09:17:42.866243,TX-2E524401,ACC-664926,ACC-386735,121308.86,UPI,Delhi,DEV-7CD5DE,0,28.58
2026-07-10T03:11:42.866243,TX-646D838E,ACC-527270,ACC-354756,94496.88,UPI,Mumbai,DEV-42F80D,0,18.31
2026-07-07T17:32:42.866243,TX-39CCA0A2,ACC-652292,ACC-751072,478875.12,Mobile Banking,Singapore,DEV-850EF9,0,9.03
2026-07-08T15:13:42.866243,TX-C9BB4A93,ACC-498592,ACC-709993,316925.4,RTGS,Pune,DEV-F05230,0,17.72
2026-07-08T12:45:42.866243,TX-9986E741,ACC-521393,ACC-777896,327354.04,Credit Card,Singapore,DEV-0DA2AF,0,20.76
2026-07-07T11:43:42.866243,TX-DC4AB130,ACC-623032,ACC-491608,799155.75,UPI,Kolkata,DEV-A6E89F,0,15.58
2026-07-08T15:30:42.866243,TX-39BA1470,ACC-925214,ACC-200355,804769.97,Credit Card,Hyderabad,DEV-3CB987,0,13.1
2026-07-05T03:33:42.866243,TX-4FCCC318,ACC-724046,ACC-852989,604243.6,RTGS,Pune,DEV-A05DBF,0,19.51
2026-07-07T03:48:42.866243,TX-360E885A,ACC-563380,ACC-626057,839729.53,NEFT,Bengaluru,DEV-64E5B6,0,16.1
2026-07-05T08:11:42.866243,TX-51231074,ACC-405310,ACC-777859,771627.61,UPI,New York,DEV-EA05F1,0,82.69
2026-07-08T15:26:42.866243,TX-BE39F359,ACC-716401,ACC-308213,141404.35,Credit Card,Delhi,DEV-193616,0,17.98
2026-07-09T15:33:42.866243,TX-904FC419,ACC-157945,ACC-155416,642364.41,RTGS,London,DEV-8617F9,0,19.01
2026-07-05T11:34:42.866243,TX-8271249F,ACC-703069,ACC-856223,708168.65,IMPS,New York,DEV-673025,0,29.57
2026-07-10T16:52:42.866243,TX-AC4E784E,ACC-456881,ACC-234022,362469.93,Credit Card,Bengaluru,DEV-2AD161,0,23.49
2026-07-08T02:17:42.866243,TX-2DC9F438,ACC-890033,ACC-458275,466562.35,UPI,Kolkata,DEV-D92E08,0,7.25
2026-07-10T09:42:42.866243,TX-BDF5FAB8,ACC-399361,ACC-309288,371511.12,UPI,Kolkata,DEV-C3955A,0,32.69
2026-07-10T03:20:42.866243,TX-4D592EDE,ACC-866703,ACC-813570,411070.16,Internet Banking,Kolkata,DEV-312C76,0,16.41
2026-07-05T21:22:42.866243,TX-EF4EFC3C,ACC-282479,ACC-453850,747932.74,Mobile Banking,Mumbai,DEV-67A353,0,13.54
2026-07-09T06:41:42.866243,TX-25BE39B0,ACC-926300,ACC-871748,43069.33,UPI,Kolkata,DEV-0CC71E,0,23.62
2026-07-10T11:06:42.866243,TX-8FEEDCFA,ACC-100119,ACC-306397,599991.71,UPI,Bengaluru,DEV-D4BB61,0,34.91
2026-07-08T04:30:42.866243,TX-4DA410AD,ACC-334575,ACC-141296,792271.25,ATM,London,DEV-849519,0,34.25
2026-07-08T06:37:42.866243,TX-ECA9A3BC,ACC-619785,ACC-659770,18258.94,Internet Banking,Delhi,DEV-6064D9,0,8.58
2026-07-05T08:53:42.866243,TX-B231E695,ACC-649245,ACC-168135,703730.42,NEFT,Kolkata,DEV-6BFFF3,0,5.44
2026-07-08T07:15:42.866243,TX-732E94B7,ACC-854397,ACC-322875,409031.49,Mobile Banking,Kolkata,DEV-971899,0,31.2
2026-07-07T18:47:42.866243,TX-8934FE48,ACC-176522,ACC-657272,653035.81,ATM,Hyderabad,DEV-34D09A,0,14.34
2026-07-09T19:39:42.866243,TX-4B2DFFFD,ACC-145349,ACC-175578,376518.67,Credit Card,London,DEV-F7D01D,0,71.85
2026-07-07T20:23:42.866243,TX-7B490A76,ACC-962424,ACC-228110,217276.75,Mobile Banking,Pune,DEV-F967B0,0,13.76
2026-07-06T15:13:42.866243,TX-5357B056,ACC-572761,ACC-216379,827451.21,UPI,Bengaluru,DEV-E24F17,0,29.46
2026-07-09T01:43:42.866243,TX-34D22956,ACC-742075,ACC-480475,21755.97,ATM,Singapore,DEV-D3CF5E,0,34.81
2026-07-11T12:51:42.866243,TX-56C2BCB8,ACC-580336,ACC-397519,215073.34,Credit Card,Mumbai,DEV-8CDC44,0,24.05
2026-07-10T23:52:42.866243,TX-FB9E026D,ACC-835391,ACC-539601,106488.3,Credit Card,London,DEV-5E4E15,0,14.75
2026-07-09T03:28:42.866243,TX-51413A65,ACC-718023,ACC-688196,289473.68,NEFT,Bengaluru,DEV-17DE26,0,21.97
2026-07-09T18:12:42.866243,TX-C601FA65,ACC-259926,ACC-659260,568698.12,ATM,Bengaluru,DEV-7117A5,0,20.89
2026-07-07T15:19:42.866243,TX-85156BBC,ACC-129774,ACC-644763,87560.87,UPI,Mumbai,DEV-351882,0,15.23
2026-07-05T00:29:42.866243,TX-11AD00E6,ACC-323587,ACC-776210,108528.83,ATM,London,DEV-A456F4,0,26.67
2026-07-10T23:41:42.866243,TX-C843537D,ACC-621482,ACC-352284,689521.96,Internet Banking,Hyderabad,DEV-517F7D,0,27.84
2026-07-11T18:15:42.866243,TX-C9A2A81C,ACC-649040,ACC-722355,714091.08,ATM,Pune,DEV-3000A7,0,7.89
2026-07-08T00:07:42.866243,TX-F6E705DF,ACC-110259,ACC-799677,808518.83,Internet Banking,Kolkata,DEV-CEBC59,0,85.53
2026-07-08T00:00:42.866243,TX-AA9BC47F,ACC-944513,ACC-184524,4170.47,Mobile Banking,Kolkata,DEV-72A4C6,0,22.55
2026-07-06T07:45:42.866243,TX-878FFEB1,ACC-954647,ACC-952051,345459.33,Internet Banking,Delhi,DEV-26A208,0,30.52
2026-07-08T07:36:42.866243,TX-F3D8B1B3,ACC-201484,ACC-248769,766351.51,NEFT,Pune,DEV-12EC09,0,13.89
2026-07-06T16:45:42.866243,TX-49C43F37,ACC-217562,ACC-657313,900987.33,UPI,Pune,DEV-832034,0,34.21
2026-07-08T12:41:42.866243,TX-DD22B079,ACC-528406,ACC-327013,795215.29,NEFT,Kolkata,DEV-9B3D80,0,22.08
2026-07-09T19:00:42.866243,TX-51956BCB,ACC-415507,ACC-772217,850574.77,Credit Card,Mumbai,DEV-25BFC2,0,16.5
2026-07-10T21:43:42.866243,TX-F389B290,ACC-724547,ACC-558652,237661.11,UPI,Mumbai,DEV-3FAD79,0,18.6
2026-07-05T05:36:42.866243,TX-E18C9204,ACC-205954,ACC-543651,146769.12,UPI,Bengaluru,DEV-3550AF,0,19.52
2026-07-05T18:21:42.866243,TX-7CB7C461,ACC-194634,ACC-647142,180301.7,Internet Banking,New York,DEV-95D66F,0,10.53
2026-07-05T18:14:42.866243,TX-19A05124,ACC-725836,ACC-213272,946246.16,Mobile Banking,Hyderabad,DEV-656906,0,8.43
2026-07-11T03:15:42.866243,TX-9DDCDA89,ACC-503666,ACC-584992,100872.58,UPI,Kolkata,DEV-68D0A4,0,24.76
2026-07-09T16:54:42.866243,TX-D9C3C648,ACC-613061,ACC-229953,504084.92,NEFT,Kolkata,DEV-8DE199,0,34.3
2026-07-06T16:47:42.866243,TX-E47A9F35,ACC-664709,ACC-552108,232833.21,RTGS,Hyderabad,DEV-578EFB,0,20.82
2026-07-06T16:31:42.866243,TX-722866AD,ACC-385890,ACC-810783,175626.75,UPI,Hyderabad,DEV-A8137E,0,19.95
2026-07-09T11:14:42.866243,TX-AA24D0BE,ACC-343337,ACC-280074,728813.0,RTGS,Delhi,DEV-CD293C,0,10.09
2026-07-07T10:00:42.866243,TX-C2CBD1B1,ACC-437079,ACC-342484,738835.07,RTGS,Mumbai,DEV-A4B573,0,27.9
2026-07-11T11:57:42.866243,TX-CC4F1D3F,ACC-941486,ACC-721565,25880.83,UPI,New York,DEV-0033B6,0,68.92
2026-07-09T02:16:42.866243,TX-50B75D34,ACC-791728,ACC-506784,158627.65,RTGS,New York,DEV-138CAF,0,24.33
2026-07-06T17:07:42.866243,TX-65D2F045,ACC-265152,ACC-787349,480532.14,Credit Card,Hyderabad,DEV-B434D2,0,34.15
2026-07-05T19:11:42.866243,TX-F62F5C58,ACC-685806,ACC-960054,263407.94,ATM,New York,DEV-F64D80,0,33.11
2026-07-07T15:15:42.866243,TX-F38DEA15,ACC-807525,ACC-593026,320491.13,UPI,London,DEV-D9561D,0,30.09
2026-07-06T09:14:42.866243,TX-23CDB200,ACC-780388,ACC-613477,455280.76,Mobile Banking,Mumbai,DEV-A88D95,0,5.17
